gender,Partner,Contract,DeviceProtection,OnlineBackup,StreamingMovies,InternetService,TechSupport,tenure_bins,StreamingTV,PaymentMethod,PaperlessBilling,monthly_charges_bins,OnlineSecurity,PhoneService,MultipleLines,SeniorCitizen,Dependents,customerID,Churn
Male,No,Month-to-month,No,No,Yes,DSL,No,"(7.2, 14.4]",Yes,Electronic check,Yes,"(58.45, 68.5]",No,Yes,No,No,No,2432-AWAHW,0
Male,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,Yes,No,5896-HFERT,0
Female,Yes,One year,No,No,No,DSL,No,"(57.6, 64.8]",No,Mailed check,Yes,"(38.35, 48.4]",No,Yes,No,No,Yes,5663-ULCTT,0
Male,Yes,One year,Yes,Yes,No,Fiber optic,No,"(64.8, 72.0]",Yes,Bank transfer (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,1113-DBYSA,0
Male,No,Two year,Yes,Yes,No,DSL,No,"(57.6, 64.8]",No,Electronic check,No,"(58.45, 68.5]",Yes,Yes,No,No,No,0671-JIOEN,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(57.6, 64.8]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,No,6323-OBSCI,0
Female,Yes,One year,No,Yes,Yes,Fiber optic,No,"(57.6, 64.8]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,No,No,No,0561-QCLTN,0
Male,No,Month-to-month,No,No,Yes,Fiber optic,No,"(14.4, 21.6]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,0954-JNAGF,0
Female,No,One year,No,No,No,Fiber optic,No,"(28.8, 36.0]",Yes,Electronic check,No,"(78.55, 88.6]",No,Yes,Yes,No,No,0685-GUDOG,0
Female,No,Month-to-month,No,Yes,No,Fiber optic,No,"(14.4, 21.6]",Yes,Electronic check,Yes,"(78.55, 88.6]",No,Yes,No,No,No,1004-GYXUG,0
Male,Yes,One year,Yes,No,No,Fiber optic,No,"(36.0, 43.2]",Yes,Electronic check,Yes,"(78.55, 88.6]",No,Yes,No,No,Yes,2015-BBPVF,0
Female,Yes,Month-to-month,No,No,Yes,DSL,No,"(14.4, 21.6]",No,Credit card (automatic),Yes,"(28.3, 38.35]",No,No,No phone service,No,Yes,4522-BVSDY,0
Female,Yes,One year,Yes,Yes,Yes,Fiber optic,Yes,"(57.6, 64.8]",Yes,Electronic check,No,"(108.7, 118.75]",Yes,Yes,Yes,No,Yes,1248-PEIKT,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,3181-QPGIW,0
Female,No,Month-to-month,No,No,No,DSL,Yes,"(-0.073, 7.2]",No,Mailed check,No,"(28.3, 38.35]",No,No,No phone service,No,No,2580-ZUXGR,0
Female,Yes,One year,No,Yes,Yes,DSL,Yes,"(50.4, 57.6]",No,Bank transfer (automatic),Yes,"(68.5, 78.55]",Yes,Yes,Yes,No,Yes,3679-WAORZ,0
Female,No,One year,No,No,Yes,DSL,Yes,"(50.4, 57.6]",No,Bank transfer (automatic),No,"(38.35, 48.4]",Yes,No,No phone service,No,No,8117-UMGEZ,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(50.4, 57.6]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,Yes,No,No,3648-ZCLUN,0
Female,No,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(28.8, 36.0]",Yes,Bank transfer (automatic),Yes,"(98.65, 108.7]",No,Yes,Yes,Yes,Yes,2430-RTZGW,0
Female,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(14.4, 21.6]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,8157-YWBQD,0
Female,Yes,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,Yes,Yes,No,3889-XNUZS,0
Male,Yes,Month-to-month,No,No,No,Fiber optic,No,"(28.8, 36.0]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,Yes,Yes,No,0243-LPFFL,0
Male,No,Month-to-month,No,Yes,No,DSL,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(28.3, 38.35]",No,No,No phone service,No,No,2818-BMGCJ,0
Female,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,4975-DHCIW,0
Male,Yes,Month-to-month,No,No,No,DSL,Yes,"(-0.073, 7.2]",No,Electronic check,Yes,"(28.3, 38.35]",Yes,No,No phone service,No,Yes,6309-ROIKN,0
Female,No,One year,Yes,No,Yes,Fiber optic,No,"(43.2, 50.4]",Yes,Bank transfer (automatic),Yes,"(98.65, 108.7]",No,Yes,Yes,Yes,No,8316-UXIHY,0
Male,No,Month-to-month,Yes,No,No,DSL,Yes,"(-0.073, 7.2]",No,Mailed check,No,"(48.4, 58.45]",No,Yes,No,No,No,4396-THWPJ,0
Female,No,Month-to-month,Yes,No,No,DSL,Yes,"(7.2, 14.4]",No,Electronic check,No,"(48.4, 58.45]",No,Yes,No,No,No,9644-XQXDX,0
Female,Yes,One year,Yes,Yes,Yes,DSL,No,"(57.6, 64.8]",No,Electronic check,No,"(48.4, 58.45]",Yes,No,No phone service,No,No,0076-MPVLE,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(36.0, 43.2]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,1596-EOOMT,0
Female,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(43.2, 50.4]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,2589-VVPQJ,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,7601-UPDRU,0
Female,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Electronic check,No,"(38.35, 48.4]",No,Yes,No,No,No,9861-MBICL,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,No,3052-DESIX,0
Female,No,One year,Yes,No,No,Fiber optic,No,"(50.4, 57.6]",No,Credit card (automatic),Yes,"(78.55, 88.6]",Yes,Yes,Yes,No,No,2197-TBTQR,0
Female,Yes,Two year,Yes,Yes,No,DSL,No,"(21.6, 28.8]",No,Electronic check,No,"(58.45, 68.5]",Yes,Yes,Yes,No,Yes,3502-PCONL,0
Male,No,One year,No,No,No,Fiber optic,Yes,"(28.8, 36.0]",No,Credit card (automatic),No,"(78.55, 88.6]",No,Yes,Yes,No,No,8676-YBHEH,0
Male,No,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(64.8, 72.0]",Yes,Electronic check,No,"(98.65, 108.7]",No,Yes,No,No,No,8387-OFHLY,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,2440-UMRDU,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(21.6, 28.8]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,5286-XRISY,0
Female,No,One year,Yes,No,Yes,DSL,No,"(-0.073, 7.2]",Yes,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,No,No,1127-GUNJS,0
Male,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Mailed check,Yes,"(18.148999999999997, 28.3]",No,No,No phone service,No,No,8842-RANXX,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,5716-YIWPK,0
Female,Yes,Month-to-month,No,No,Yes,Fiber optic,No,"(28.8, 36.0]",Yes,Credit card (automatic),Yes,"(78.55, 88.6]",No,Yes,No,No,Yes,4808-ORQQD,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,0975-QQSQS,0
Male,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Mailed check,Yes,"(38.35, 48.4]",No,Yes,No,No,No,6314-UUBJK,0
Male,No,One year,Yes,Yes,No,Fiber optic,No,"(64.8, 72.0]",No,Credit card (automatic),No,"(78.55, 88.6]",No,Yes,No,No,No,6832-SRNVQ,0
Male,Yes,Month-to-month,Yes,No,Yes,Fiber optic,No,"(43.2, 50.4]",No,Electronic check,No,"(88.6, 98.65]",Yes,Yes,No,No,Yes,4731-IIAVY,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(36.0, 43.2]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,9098-XHMQJ,0
Female,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,3804-JHOMM,0
Male,No,One year,Yes,Yes,Yes,Fiber optic,No,"(43.2, 50.4]",Yes,Credit card (automatic),Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,6206-PRPAU,0
Female,Yes,Month-to-month,No,No,Yes,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,Yes,No,5436-QHIXR,0
Female,Yes,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Credit card (automatic),No,"(28.3, 38.35]",Yes,No,No phone service,No,Yes,2953-ZODPR,0
Female,No,Two year,Yes,Yes,No,DSL,Yes,"(14.4, 21.6]",Yes,Mailed check,No,"(48.4, 58.45]",Yes,No,No phone service,No,Yes,5685-UPSHJ,0
Male,Yes,Month-to-month,No,No,Yes,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,No,"(78.55, 88.6]",No,Yes,No,No,Yes,0258-ISBDC,0
Male,Yes,Two year,Yes,No,Yes,DSL,Yes,"(36.0, 43.2]",Yes,Credit card (automatic),No,"(78.55, 88.6]",Yes,Yes,No,No,Yes,6776-IXAPL,0
Male,Yes,One year,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,9460-LFSIL,0
Female,Yes,Two year,No,Yes,Yes,DSL,Yes,"(57.6, 64.8]",Yes,Credit card (automatic),Yes,"(68.5, 78.55]",No,Yes,No,No,Yes,1557-YUQEC,0
Female,No,One year,Yes,No,Yes,DSL,Yes,"(36.0, 43.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,Yes,No,No,8691-KBHUE,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,Yes,No,1936-YYNME,0
Male,Yes,One year,Yes,No,Yes,DSL,Yes,"(21.6, 28.8]",Yes,Mailed check,Yes,"(78.55, 88.6]",Yes,Yes,Yes,No,Yes,8640-RXHJY,0
Male,No,Month-to-month,Yes,Yes,No,DSL,Yes,"(36.0, 43.2]",No,Electronic check,No,"(68.5, 78.55]",Yes,Yes,Yes,No,No,5134-JRKWM,0
Male,No,One year,Yes,No,Yes,Fiber optic,No,"(7.2, 14.4]",Yes,Electronic check,No,"(88.6, 98.65]",No,Yes,No,No,No,9845-OSPRR,0
Male,Yes,Two year,Yes,Yes,Yes,Fiber optic,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),No,"(108.7, 118.75]",Yes,Yes,No,No,Yes,7636-MLBRJ,0
Male,Yes,One year,No,Yes,Yes,Fiber optic,No,"(57.6, 64.8]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,No,No,No,4819-EAKRC,0
Female,Yes,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,8944-HZFEI,0
Male,Yes,One year,Yes,Yes,Yes,Fiber optic,No,"(50.4, 57.6]",Yes,Bank transfer (automatic),Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,0855-HPRUD,0
Male,Yes,Month-to-month,No,No,Yes,Fiber optic,Yes,"(57.6, 64.8]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,Yes,No,7040-KWMDX,0
Male,Yes,Two year,Yes,Yes,Yes,Fiber optic,No,"(64.8, 72.0]",Yes,Electronic check,Yes,"(108.7, 118.75]",Yes,Yes,Yes,No,No,0535-CQSCZ,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,5152-XGLQR,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",Yes,Mailed check,Yes,"(78.55, 88.6]",No,Yes,No,No,No,7015-OYUIA,0
Male,No,One year,Yes,Yes,Yes,Fiber optic,No,"(36.0, 43.2]",No,Electronic check,Yes,"(98.65, 108.7]",Yes,Yes,Yes,No,No,4094-QANFH,0
Male,Yes,Month-to-month,Yes,No,Yes,Fiber optic,No,"(7.2, 14.4]",Yes,Mailed check,Yes,"(88.6, 98.65]",No,Yes,No,No,Yes,6575-ONWKM,0
Female,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,8389-DOUVN,0
Male,No,Month-to-month,No,No,Yes,DSL,No,"(-0.073, 7.2]",Yes,Mailed check,Yes,"(58.45, 68.5]",No,Yes,No,No,No,2356-GPBGT,0
Male,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Electronic check,No,"(38.35, 48.4]",No,Yes,No,Yes,No,8197-NSVWS,0
Female,Yes,Month-to-month,No,Yes,No,DSL,Yes,"(21.6, 28.8]",No,Electronic check,Yes,"(58.45, 68.5]",No,Yes,Yes,No,Yes,0133-QQFPJ,0
Female,Yes,Month-to-month,No,Yes,Yes,Fiber optic,No,"(64.8, 72.0]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,Yes,No,6663-ZZKOJ,0
Female,Yes,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,2393-CWTVA,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",Yes,Electronic check,No,"(68.5, 78.55]",No,Yes,No,Yes,No,9664-FPRHJ,0
Male,Yes,Month-to-month,Yes,Yes,Yes,DSL,No,"(28.8, 36.0]",Yes,Credit card (automatic),No,"(78.55, 88.6]",No,Yes,Yes,No,Yes,4911-IFZQK,0
Female,No,Month-to-month,No,No,Yes,Fiber optic,No,"(14.4, 21.6]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,Yes,No,7786-QSVNB,0
Female,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,3838-BYJHS,0
Female,No,Month-to-month,No,Yes,No,DSL,No,"(7.2, 14.4]",No,Electronic check,Yes,"(28.3, 38.35]",No,No,No phone service,No,No,0198-RISRM,0
Male,No,Month-to-month,No,No,No,DSL,Yes,"(-0.073, 7.2]",No,Credit card (automatic),No,"(48.4, 58.45]",No,Yes,No,No,No,2596-HUGQE,0
Male,No,Month-to-month,No,No,Yes,Fiber optic,No,"(14.4, 21.6]",No,Bank transfer (automatic),Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,0608-OWNIQ,0
Male,Yes,Month-to-month,No,No,Yes,Fiber optic,No,"(14.4, 21.6]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,No,No,Yes,5153-KOSGJ,0
Female,Yes,Two year,No,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,No,Yes,2972-WQFPB,0
Male,No,Two year,Yes,Yes,No,DSL,No,"(57.6, 64.8]",No,Bank transfer (automatic),No,"(38.35, 48.4]",Yes,No,No phone service,No,No,8199-DMASR,0
Male,No,Month-to-month,Yes,No,No,Fiber optic,No,"(14.4, 21.6]",Yes,Electronic check,No,"(78.55, 88.6]",No,Yes,No,No,No,1797-AHFPF,0
Female,No,One year,No,Yes,No,Fiber optic,No,"(7.2, 14.4]",No,Mailed check,Yes,"(68.5, 78.55]",No,Yes,No,No,No,1569-UBSGW,0
Female,Yes,One year,Yes,No,Yes,Fiber optic,Yes,"(50.4, 57.6]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,No,Yes,No,3791-SSVQY,0
Male,No,One year,No,Yes,Yes,DSL,Yes,"(14.4, 21.6]",No,Bank transfer (automatic),Yes,"(58.45, 68.5]",No,Yes,No,No,No,8743-XKNZY,0
Male,No,Month-to-month,No,Yes,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,3946-SXPKN,0
Female,No,One year,No,Yes,No,Fiber optic,No,"(50.4, 57.6]",No,Mailed check,Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,3036-MDXFX,0
Female,Yes,Month-to-month,No,No,Yes,Fiber optic,No,"(14.4, 21.6]",Yes,Electronic check,No,"(88.6, 98.65]",No,Yes,Yes,No,No,4922-YRAXR,0
Male,Yes,Two year,Yes,Yes,No,DSL,Yes,"(64.8, 72.0]",No,Credit card (automatic),No,"(38.35, 48.4]",Yes,No,No phone service,No,Yes,4610-OFOYX,0
Female,Yes,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,8652-DLKQU,0
Female,No,Month-to-month,No,Yes,No,Fiber optic,No,"(43.2, 50.4]",No,Electronic check,Yes,"(78.55, 88.6]",Yes,Yes,Yes,Yes,No,5590-DCTPI,0
Male,Yes,One year,No,No,Yes,DSL,Yes,"(14.4, 21.6]",No,Mailed check,Yes,"(58.45, 68.5]",Yes,Yes,No,No,No,4241-SWUZP,0
Female,Yes,Month-to-month,Yes,No,Yes,Fiber optic,No,"(64.8, 72.0]",Yes,Bank transfer (automatic),No,"(98.65, 108.7]",Yes,Yes,Yes,Yes,No,4337-YJSRT,0
Female,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Bank transfer (automatic),Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,4886-EDVEI,0
Female,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Mailed check,No,"(48.4, 58.45]",No,Yes,Yes,Yes,No,5321-QARKQ,0
Female,Yes,Month-to-month,Yes,Yes,Yes,Fiber optic,Yes,"(36.0, 43.2]",Yes,Bank transfer (automatic),Yes,"(108.7, 118.75]",Yes,Yes,Yes,No,No,7922-HPKEO,0
Male,No,Month-to-month,No,No,No,DSL,No,"(21.6, 28.8]",No,Bank transfer (automatic),Yes,"(48.4, 58.45]",Yes,Yes,No,No,No,4476-TARRX,0
Male,Yes,One year,No,No,No,DSL,No,"(57.6, 64.8]",Yes,Credit card (automatic),Yes,"(58.45, 68.5]",Yes,Yes,Yes,No,No,7378-JSNQW,0
Male,Yes,Two year,Yes,No,No,Fiber optic,Yes,"(36.0, 43.2]",Yes,Bank transfer (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,No,Yes,1679-SSEXQ,0
Female,Yes,Month-to-month,No,Yes,No,Fiber optic,Yes,"(43.2, 50.4]",No,Electronic check,Yes,"(78.55, 88.6]",Yes,Yes,No,Yes,No,2301-LVDMG,0
Male,Yes,One year,No,Yes,No,Fiber optic,Yes,"(50.4, 57.6]",No,Bank transfer (automatic),No,"(78.55, 88.6]",No,Yes,Yes,No,Yes,5598-VCHZN,0
Female,No,Month-to-month,Yes,No,Yes,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,No,Yes,No,1118-AXKAR,0
Male,No,Month-to-month,Yes,No,No,Fiber optic,No,"(14.4, 21.6]",No,Electronic check,Yes,"(78.55, 88.6]",Yes,Yes,Yes,No,No,2929-WJVLQ,0
Female,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,6970-RNAFF,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(36.0, 43.2]",No internet service,Electronic check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,8346-QKXJZ,0
Female,No,Two year,Yes,No,No,DSL,Yes,"(43.2, 50.4]",No,Mailed check,Yes,"(58.45, 68.5]",Yes,Yes,Yes,No,No,6152-OBRTP,0
Female,No,Month-to-month,No,Yes,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,No,"(78.55, 88.6]",No,Yes,Yes,No,No,4700-STNME,0
Female,No,Month-to-month,Yes,No,Yes,Fiber optic,Yes,"(7.2, 14.4]",No,Electronic check,Yes,"(88.6, 98.65]",No,Yes,No,No,No,2091-QKQDI,0
Male,Yes,Two year,Yes,No,Yes,Fiber optic,Yes,"(50.4, 57.6]",No,Bank transfer (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,No,Yes,8294-ELPKW,0
Male,Yes,Month-to-month,No,No,No,DSL,No,"(36.0, 43.2]",No,Credit card (automatic),Yes,"(18.148999999999997, 28.3]",No,No,No phone service,No,No,5999-WFCDD,0
Male,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Mailed check,No,"(18.148999999999997, 28.3]",No,No,No phone service,No,Yes,0127-NZVUL,0
Male,Yes,Two year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Mailed check,No,"(78.55, 88.6]",Yes,Yes,No,No,No,9694-GBYRS,0
Male,No,Two year,Yes,No,Yes,DSL,Yes,"(50.4, 57.6]",Yes,Bank transfer (automatic),No,"(78.55, 88.6]",Yes,Yes,Yes,No,No,7124-CFSJI,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,6553-OGOFZ,0
Male,No,Month-to-month,No,No,Yes,Fiber optic,No,"(28.8, 36.0]",Yes,Credit card (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,Yes,No,4304-LZRAA,0
Male,Yes,Month-to-month,Yes,No,Yes,Fiber optic,Yes,"(-0.073, 7.2]",No,Credit card (automatic),No,"(88.6, 98.65]",No,Yes,No,No,Yes,7243-PWYNC,0
Female,Yes,Month-to-month,Yes,No,Yes,Fiber optic,Yes,"(14.4, 21.6]",No,Bank transfer (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,No,Yes,5569-JOXUV,0
Male,No,Month-to-month,No,Yes,No,Fiber optic,No,"(21.6, 28.8]",Yes,Credit card (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,5773-IGHNS,0
Female,Yes,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,1454-CYFXK,0
Male,Yes,Two year,Yes,Yes,Yes,Fiber optic,Yes,"(57.6, 64.8]",Yes,Mailed check,No,"(98.65, 108.7]",Yes,Yes,No,No,Yes,7563-ZBIBE,0
Male,Yes,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(64.8, 72.0]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,Yes,No,5948-WHQSI,0
Female,No,One year,Yes,No,No,DSL,No,"(36.0, 43.2]",No,Mailed check,Yes,"(48.4, 58.45]",No,Yes,No,No,No,3109-EYORL,0
Female,No,Month-to-month,No,No,Yes,DSL,Yes,"(7.2, 14.4]",Yes,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,No,No,5033-RMDJI,0
Female,Yes,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(21.6, 28.8]",No,Credit card (automatic),No,"(88.6, 98.65]",No,Yes,No,No,No,6624-SSNVN,0
Male,Yes,One year,No internet service,No internet service,No internet service,No,No internet service,"(50.4, 57.6]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,2989-FZFPZ,0
Male,No,Month-to-month,No,No,No,DSL,No,"(7.2, 14.4]",No,Electronic check,No,"(48.4, 58.45]",Yes,Yes,Yes,Yes,No,5401-ZPYZW,0
Female,Yes,One year,Yes,No,No,DSL,No,"(57.6, 64.8]",Yes,Electronic check,Yes,"(58.45, 68.5]",No,Yes,Yes,Yes,Yes,5930-RSILY,0
Female,No,Month-to-month,No,Yes,No,DSL,Yes,"(21.6, 28.8]",No,Mailed check,Yes,"(48.4, 58.45]",No,Yes,No,No,No,7079-HODFI,0
Female,No,Month-to-month,No,No,No,DSL,Yes,"(-0.073, 7.2]",No,Electronic check,Yes,"(48.4, 58.45]",No,Yes,No,No,No,5791-IYJZO,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,9421-JPNKF,0
Male,Yes,Month-to-month,Yes,No,No,Fiber optic,No,"(43.2, 50.4]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,Yes,No,7182-QDUED,0
Male,No,Month-to-month,No,No,No,Fiber optic,No,"(21.6, 28.8]",No,Bank transfer (automatic),No,"(68.5, 78.55]",Yes,Yes,No,No,No,4129-BHSNX,0
Female,Yes,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(38.35, 48.4]",No,Yes,No,No,No,3267-NURGH,0
Male,No,Month-to-month,Yes,No,Yes,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,No,"(88.6, 98.65]",No,Yes,Yes,No,Yes,9154-GHUMX,0
Female,Yes,Two year,No,Yes,No,DSL,No,"(64.8, 72.0]",No,Bank transfer (automatic),No,"(28.3, 38.35]",Yes,No,No phone service,No,Yes,8613-FEAEH,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,7712-CECAS,0
Female,No,Month-to-month,Yes,No,Yes,DSL,No,"(-0.073, 7.2]",No,Electronic check,No,"(58.45, 68.5]",No,Yes,No,No,Yes,4938-YCXBT,0
Male,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",Yes,Credit card (automatic),Yes,"(48.4, 58.45]",No,Yes,No,No,Yes,2714-FGLFL,0
