,Contract,Dependents,DeviceProtection,InternetService,MultipleLines,OnlineBackup,OnlineSecurity,PaperlessBilling,Partner,PaymentMethod,PhoneService,SeniorCitizen,StreamingMovies,StreamingTV,TechSupport,gender,Churn,percent,combined,t_hash
0,Month-to-month,No,No internet service,No,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,Male,18,0.009630818619582664,Month-to-month|No|No internet service|No|No|No internet service|No internet service|No|No|Mailed check|Yes|No|No internet service|No internet service|No internet service|Male,053c2b2b4bd2383e4c2e82940617e5a60c9ebf7eefbf1f16a7db074a15bb6536
414,Month-to-month,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Electronic check,Yes,Yes,Yes,Yes,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|Yes|Yes|No|Yes|Electronic check|Yes|Yes|Yes|Yes|Yes|Female,85c957eadbede76bba283da58ab6486f5257c12b9006fe06e2df7a56d0f6a07d
415,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,Yes,Credit card (automatic),Yes,Yes,No,Yes,No,Male,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|Yes|Credit card (automatic)|Yes|Yes|No|Yes|No|Male,b399e6f182b61f88b27bae69f0b2dcd28aa1f05a3d45b8a7a26fae602778552f
416,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|No|Yes|Yes|No|Male,dd9fe83cee041aa209d8fa7c5318bd56a45c3942d05da74cc7854fcba332230c
417,Month-to-month,Yes,No,Fiber optic,No,No,No,No,Yes,Electronic check,Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|No|No|No|No|Yes|Electronic check|Yes|No|Yes|Yes|No|Female,1e0902b4152efb3d1da83b436a4cbd683c7f5d7669087459fafb82425a346a73
418,Month-to-month,Yes,No,DSL,No,No,No,No,Yes,Electronic check,Yes,No,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|Yes|No|DSL|No|No|No|No|Yes|Electronic check|Yes|No|No|Yes|No|Female,9e5474accfe48fb88bb1b2352dcff1f3415fbb42a332f27f31fa04853309c9af
419,Month-to-month,Yes,No,DSL,No,No,No,No,Yes,Credit card (automatic),Yes,No,Yes,No,Yes,Male,1,0.0005350454788657035,Month-to-month|Yes|No|DSL|No|No|No|No|Yes|Credit card (automatic)|Yes|No|Yes|No|Yes|Male,6a0504d76e6e4e45543a42c35408b284806519c1fb9519c3362c3e5d710316fa
420,Month-to-month,Yes,No,Fiber optic,No,No,No,No,Yes,Mailed check,Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|No|No|No|No|Yes|Mailed check|Yes|No|Yes|Yes|No|Male,29e8349af563eba74111f8e3993d8e26ad6ccd688d1b89c152f3e4e79564f9bb
421,Month-to-month,Yes,No,DSL,No,No,No,No,No,Electronic check,Yes,No,No,Yes,No,Male,1,0.0005350454788657035,Month-to-month|Yes|No|DSL|No|No|No|No|No|Electronic check|Yes|No|No|Yes|No|Male,5834334831c8b866d39d62f3f3de5c9455313a2b4144ddfae7214b150d980713
422,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,Female,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|No|No|No|No|Female,9038979b32e6bfb60478a9529119a73a4c3b292cfd0c1e4d017464f3d6577de9
423,Month-to-month,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,No,Yes,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Electronic check|Yes|No|No|Yes|Yes|Male,7f1db8f4769414964ab963263374c84a58c5a0132dd3236ea6652a76cf7ada83
424,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,Male,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|No|No|No|No|Male,baef583043c5a84d669d352707c935646e3ca2608c4eb6a880e44081fe88b2f9
425,Month-to-month,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,No,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Electronic check|Yes|No|No|Yes|No|Male,28109d7c0e376d7bed0693908b2f21508c79868438be5b4229a96c34e941afef
426,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,No,Yes,No,No,Female,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|No|Yes|No|No|Female,455feb267b9f67210f6e3037cc8ab7ad9556755a1aed1300ebad028562be0f28
427,Month-to-month,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Electronic check|Yes|No|No|Yes|No|Female,62417e05666b5154860be7527b5845d63d7fd949e2fabc15a318dc98e6315bcc
428,Month-to-month,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,No,Yes,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|No|Bank transfer (automatic)|Yes|No|Yes|No|No|Female,2f3b38b3fa8ffccd1952e003375b588523713f744e2b5a8f58b105fa7bac8f50
429,Month-to-month,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Bank transfer (automatic)|Yes|No|Yes|Yes|Yes|Female,6dc5faacc6b8da3aebf1b480b65248623f7fb80f2eac95abd6fa3eb3d9506441
430,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,Yes,No,No,No,Female,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|Yes|No|No|No|Female,46ab90eee29fd3521d452d6c80c098513b34f3d7a4cdead431fbe4da6229f09f
431,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,Male,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|No|Mailed check|Yes|No|No|No|No|Male,38fb23eb15960da7f6ff22a40efb10b18dc9fb92af5d73f7544c6164a69ccf55
432,Month-to-month,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Mailed check,Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|No|Mailed check|Yes|No|Yes|Yes|No|Female,5bc0c09e4a8fe961de134dff85916607b0b4ac53241f21115604a35694533221
433,Month-to-month,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Electronic check,Yes,Yes,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|No|Electronic check|Yes|Yes|Yes|Yes|No|Female,f5090d816924a7a1710c186047644e4e1ba9d5a225036304602de472bbc040b5
434,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,Yes,Bank transfer (automatic),Yes,No,No,Yes,No,Male,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|Yes|Bank transfer (automatic)|Yes|No|No|Yes|No|Male,0bacd502a8af2720b6dbd74c960d047bc3379a138936dc88a975088aa4435281
435,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|Yes|Bank transfer (automatic)|Yes|No|Yes|Yes|No|Male,1ae935f1ced6e9c896d192f6ec12c6a28c94eaca051650f5926b4010c62d0508
436,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,Yes,Credit card (automatic),Yes,No,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|Yes|Credit card (automatic)|Yes|No|No|Yes|No|Female,d2acc89a8974daa87efa9e8b7bccd6c645cfda275227d08af832314f9b1cdbee
437,Month-to-month,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Credit card (automatic),Yes,No,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|No|Credit card (automatic)|Yes|No|No|Yes|No|Female,3309e0d801e9fe2bf2d5f723454d62a4907cd4f5b3bdaf59e8761b50288064d6
438,Month-to-month,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|No|Bank transfer (automatic)|Yes|No|Yes|Yes|Yes|Female,991fca7acc0fd3a0c6ab6880bef85e8b20c910439bcde504f4098cef36dbde6d
439,Month-to-month,No,No,DSL,No,No,No,No,No,Bank transfer (automatic),Yes,No,No,No,No,Male,1,0.0005350454788657035,Month-to-month|No|No|DSL|No|No|No|No|No|Bank transfer (automatic)|Yes|No|No|No|No|Male,cf2338e2bd08cfd77fe9485cc51360ed41f11ae56ccec8e2e09b4eda0571d775
440,Month-to-month,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Mailed check,Yes,No,No,No,Yes,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|DSL|No|Yes|Yes|No|Yes|Mailed check|Yes|No|No|No|Yes|Female,259360a2faba6947f126a048b4b622d705d7a4b29380518e25b1ca6b25cb78e5
441,Month-to-month,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|Yes|No|Yes|Yes|Yes|Credit card (automatic)|Yes|No|Yes|Yes|No|Male,d94bd2f4b32ee837fcc6fcc149c53e8883cfa027cc8321cd6f47715e3491c855
442,One year,Yes,No,DSL,No,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,One year|Yes|No|DSL|No|Yes|No|Yes|Yes|Bank transfer (automatic)|Yes|No|Yes|Yes|No|Female,55c7fe9deab5b622d01762daeb77030169ec66a0b2afb2079a86e9ce3bebade2
443,One year,Yes,No,DSL,No,No,Yes,Yes,Yes,Electronic check,Yes,No,No,No,No,Male,1,0.0005350454788657035,One year|Yes|No|DSL|No|No|Yes|Yes|Yes|Electronic check|Yes|No|No|No|No|Male,bb5e7c38eb1c1693ec4ec6a9c6247a9ce1d3d18528c9d97277fd5b803882943f
444,One year,Yes,No,DSL,No,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,One year|Yes|No|DSL|No|No|Yes|Yes|Yes|Bank transfer (automatic)|Yes|No|Yes|Yes|No|Female,e04ac018db37381fdad60e2000f7fc10c6ddad1dfd6f426cff524d8071b3cfcc
445,One year,Yes,No,DSL,No,No,No,No,Yes,Credit card (automatic),Yes,No,Yes,No,No,Male,1,0.0005350454788657035,One year|Yes|No|DSL|No|No|No|No|Yes|Credit card (automatic)|Yes|No|Yes|No|No|Male,5ba3eb1ee8b627e1d2f7b8465477d10580fa6661b2430663dc18535287bec1c9
446,One year,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Electronic check|Yes|Yes|Yes|Yes|No|Male,e5c8997cc5b4c109d7f2f8538f91b4e92dea01db133271b1bf8949bea082fb19
447,One year,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Electronic check|Yes|No|Yes|Yes|No|Male,5955cc43b3cee7462bff289240b6b4a652ee112aec97e3425ded0da8cf6bed5d
448,One year,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Bank transfer (automatic)|Yes|No|Yes|Yes|Yes|Male,6a4c1e15906576bbb288f6e6e9403c1c03a75c500abce54d2b1d209f4ab7a453
449,One year,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Electronic check,Yes,Yes,Yes,Yes,No,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|No|Electronic check|Yes|Yes|Yes|Yes|No|Female,9bd4bfda2574c1671da2b5176ac690565f4b5fb9cd536c623ca0962099525938
450,One year,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|Yes|Yes|No|Bank transfer (automatic)|Yes|No|Yes|Yes|Yes|Male,2d002d15688c485a8404299df30f750d317b89cb9bbf984c3719e932a4e66046
451,One year,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Electronic check,Yes,No,No,No,No,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|Yes|No|Yes|Electronic check|Yes|No|No|No|No|Male,3f86fb09348f6054bbacbad1c9d7aebe6be41e093da68916b1ac8eafa959b381
452,One year,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|Yes|No|Yes|Credit card (automatic)|Yes|No|Yes|Yes|Yes|Male,912beff423ee3cfae859bc42cbeb986fbdff0883ffb6edf2c00674434af52284
453,One year,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|Yes|No|No|Credit card (automatic)|Yes|No|Yes|Yes|Yes|Female,f9c0f87ada6348070d10ab2b770fb4c88169b42f52f74754114dbb3d442f1bf9
454,One year,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|Yes|Yes|Yes|Yes|Male,9ed22ad201d741d526b386d260aa603dbd2df937289b3aa5e699add25018d904
455,One year,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|Yes|Yes|Yes|No|Male,715659d6b66328b76b8d43a3e9669645f973347de33f82efd2991a6e7a47285b
456,One year,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|Yes|Yes|Yes|No|Female,8c2e79b7a3f5fc95cbcbf866dd63157d3c56282dd9dc7bde93cfe7fc2a81396f
457,One year,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|No|Yes|Yes|No|Female,fbb03ef193f215114dfd0139bbde31e7c4f1b80f11561eed2e241923700547e8
458,One year,Yes,No,DSL,No,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,No,Yes,Female,1,0.0005350454788657035,One year|Yes|No|DSL|No|Yes|No|Yes|Yes|Bank transfer (automatic)|Yes|No|Yes|No|Yes|Female,b7e524af51ca14dd66aa808fd29eb1f777bddf8076fe8400faa8322c890f38e4
459,One year,Yes,No,DSL,No,Yes,No,Yes,Yes,Credit card (automatic),Yes,No,No,No,Yes,Female,1,0.0005350454788657035,One year|Yes|No|DSL|No|Yes|No|Yes|Yes|Credit card (automatic)|Yes|No|No|No|Yes|Female,593a7ba65ca34486d54f967a9bc7c60d745ecd7709503e1fac10eecb8484903e
460,Month-to-month,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|Yes|No|Fiber optic|Yes|No|Yes|Yes|Yes|Electronic check|Yes|No|Yes|Yes|No|Female,56d0d5ad44024c10b8af0b02bf0dc71f4f034399c606298d5b1acc7801542565
461,One year,Yes,No,DSL,No,Yes,Yes,No,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,One year|Yes|No|DSL|No|Yes|Yes|No|Yes|Credit card (automatic)|Yes|No|Yes|Yes|Yes|Female,b89a5690eb2f37ab5136c5ff2a4857ec9225d4b882d123cf2735792c8fec96da
462,One year,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Electronic check,Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,One year|Yes|No|Fiber optic|Yes|Yes|Yes|No|Yes|Electronic check|Yes|No|Yes|Yes|No|Male,76acfda06a1011e2f0e27016f34cc4b4f126d229e3bb67fc583c0dc804e52c4e
463,One year,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Mailed check,Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,One year|Yes|No|Fiber optic|Yes|Yes|No|No|Yes|Mailed check|Yes|No|Yes|Yes|No|Female,e9eddc83c8192147c8467a7f3d70b34732bc7145c172b12fe28418baa96022cb
464,One year,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,No,Yes,Female,1,0.0005350454788657035,One year|Yes|No|Fiber optic|Yes|No|Yes|Yes|Yes|Credit card (automatic)|Yes|No|Yes|No|Yes|Female,83b0e37054af7762b67b2564e06c320623f0eb2352718cc00c5a1b473262aaa1
465,One year,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Mailed check,Yes,No,Yes,No,No,Female,1,0.0005350454788657035,One year|Yes|No|Fiber optic|Yes|No|No|Yes|Yes|Mailed check|Yes|No|Yes|No|No|Female,01de025c97c6f673a79acc4918bfbbc5574fca78449dee272092d6ba78a2ad00
466,One year,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|Yes|No|Fiber optic|Yes|No|No|Yes|Yes|Electronic check|Yes|No|Yes|Yes|Yes|Male,1b1da13e2d505f6244650a3ad745a197b2d884fc05d32688ae77ffce3ea6b4e9
467,One year,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,Yes,No,No,Yes,No,Female,1,0.0005350454788657035,One year|Yes|No|Fiber optic|Yes|No|No|Yes|Yes|Electronic check|Yes|No|No|Yes|No|Female,008c9b3736bc209b93bd1fe92a647e8f67e990ab76c3c3b46b87e6a3f2d05540
468,One year,Yes,No,Fiber optic,Yes,No,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|Yes|No|Fiber optic|Yes|No|No|Yes|No|Bank transfer (automatic)|Yes|No|Yes|Yes|Yes|Male,abff7d06d502ad369bbfa6e9cc484a357467b9d4627327b2028e963391f5b995
469,One year,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,One year|Yes|No|Fiber optic|No|Yes|Yes|Yes|No|Bank transfer (automatic)|Yes|No|Yes|Yes|Yes|Female,449c4dfb69143aa74e7d7e40ba4a6277c62a445cdbb22fe097c00be2db8a9b9a
470,One year,Yes,No,Fiber optic,No,Yes,No,No,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|Yes|No|Fiber optic|No|Yes|No|No|Yes|Bank transfer (automatic)|Yes|No|Yes|Yes|Yes|Male,a368a22c9703cf76c95b87765da543c55db78a8f08658e70f0b61502bd40b4b5
471,One year,Yes,No,Fiber optic,No,No,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,One year|Yes|No|Fiber optic|No|No|No|Yes|Yes|Electronic check|Yes|No|Yes|Yes|No|Male,5f643deec581604f7a02a387f765f8fe80ace97283dbfeea42369f5925a9be6c
472,One year,Yes,No,Fiber optic,No,No,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,One year|Yes|No|Fiber optic|No|No|No|Yes|Yes|Bank transfer (automatic)|Yes|No|Yes|Yes|No|Female,1da1cf2c0b0b378a4f523922b5cb516f018e427d1439b83819b93a4d0b811563
473,One year,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Mailed check,Yes,No,No,Yes,Yes,Male,1,0.0005350454788657035,One year|Yes|No|DSL|Yes|Yes|Yes|No|Yes|Mailed check|Yes|No|No|Yes|Yes|Male,a10209dffba3a1c6a542812b4df1dfd94538752dc8deb8bf8e02c0a20cff0862
474,One year,Yes,No,DSL,Yes,Yes,No,Yes,No,Mailed check,Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|Yes|No|DSL|Yes|Yes|No|Yes|No|Mailed check|Yes|No|Yes|Yes|Yes|Male,92d83b7c8d90230df926efad75fd9edb9ee0a038886c5645b0f556497c59a89a
475,One year,Yes,No,DSL,Yes,No,No,Yes,Yes,Credit card (automatic),Yes,No,No,No,No,Male,1,0.0005350454788657035,One year|Yes|No|DSL|Yes|No|No|Yes|Yes|Credit card (automatic)|Yes|No|No|No|No|Male,ea6a816027b83ec01c09921c5cb8470f60fb1dcec17a3e32629482e2e4e2b010
476,One year,Yes,No,DSL,No phone service,Yes,No,Yes,Yes,Bank transfer (automatic),No,No,Yes,Yes,No,Male,1,0.0005350454788657035,One year|Yes|No|DSL|No phone service|Yes|No|Yes|Yes|Bank transfer (automatic)|No|No|Yes|Yes|No|Male,fb0ff62f437ef15fd585090024945e7874239b61e14196128e2fa5979b8a0ac6
477,One year,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Credit card (automatic),Yes,Yes,Yes,Yes,No,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Credit card (automatic)|Yes|Yes|Yes|Yes|No|Female,143a80eaa8fefe90f081630216729c20e7ec8affb90bc47d3cf5201f027ca906
478,One year,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,Electronic check,Yes,Yes,Yes,Yes,Yes,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|No|Yes|No|Electronic check|Yes|Yes|Yes|Yes|Yes|Female,fbeff3fe0d520f6660ab45c0ee81714ff24aa859b0bc127708a2f7a38651643f
479,One year,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|No|Yes|No|Electronic check|Yes|No|Yes|Yes|No|Male,7971759e4a5ab237166d1d8f442802d4c3da3270c175b25b1d23138342428701
480,One year,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|Yes|No|Yes|No|Credit card (automatic)|Yes|No|Yes|Yes|No|Male,0d967c702e718673004032f73a7c169251afd93045702af3a399d6e71d66ad88
481,One year,No,Yes,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|No|Yes|Yes|No|Male,6993b36c31373f75a83e99a5f736898f8c5f2ea43e0dc0d104dfd1076a7e33ae
482,One year,No,Yes,Fiber optic,Yes,No,No,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|Yes|No|No|Yes|No|Credit card (automatic)|Yes|No|Yes|Yes|No|Female,b00f6fe5e8b2cb3af4ce74dda13504091531ba0083ed2954c841719b342bdc50
483,One year,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|No|Yes|Yes|Yes|Yes|Bank transfer (automatic)|Yes|No|Yes|Yes|Yes|Male,41c976c669b145247c81acba3325a333641cc6a9f2d292ab79b054413c0fb0cb
484,One year,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|No|Yes|Yes|Yes|Yes|Bank transfer (automatic)|Yes|No|Yes|Yes|No|Female,8167ac3468f4a74082b55285452c9a9bda0d851a80d47105f50785785767fec3
485,One year,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|No|Yes|Yes|Yes|No|Electronic check|Yes|No|Yes|Yes|No|Female,62ab8547781a69dbdfbf7b607ec507d31c8489d01c68634aa55df35e8b1b1ccb
486,One year,No,Yes,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|No|Yes|No|Yes|No|Electronic check|Yes|No|Yes|Yes|Yes|Female,e7d1f87ebb4aaf53130d351471e35eb3e18297f4d10838601a961d93032382bf
487,One year,No,Yes,Fiber optic,No,Yes,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,One year|No|Yes|Fiber optic|No|Yes|No|Yes|No|Bank transfer (automatic)|Yes|No|Yes|Yes|No|Male,42cc45ac921b6b007d85a24e364f1454913bdc04474c74f8253ec9ae413eb858
488,One year,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|No|No|Yes|Yes|Yes|Electronic check|Yes|No|Yes|Yes|Yes|Female,0492c69ce2ffe759377dda64c11eec4d1ed4eb3c21e8c316ffe800cf91b48dc9
489,One year,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|No|No|Yes|Yes|Yes|Credit card (automatic)|Yes|No|Yes|Yes|Yes|Female,76aff60f4feba9f09e9c75c08e30c868cb0846d5a97b4f219ac3021d5facfc92
490,One year,No,Yes,Fiber optic,No,No,Yes,Yes,No,Electronic check,Yes,No,No,Yes,Yes,Female,1,0.0005350454788657035,One year|No|Yes|Fiber optic|No|No|Yes|Yes|No|Electronic check|Yes|No|No|Yes|Yes|Female,53378867aa4ea2d0aee8d9aa15e594f16bd0ea7e2c1775c43368fa832189c05a
