,customerID,tenure,Churn,bucket
1982,3190-FZATL,14,0,+10 to 30 days
2076,7228-PAQPD,14,0,+10 to 30 days
2344,9796-MVYXX,14,0,+10 to 30 days
5882,2138-VFAPZ,14,0,+10 to 30 days
1889,8069-YQQAJ,14,0,+10 to 30 days
6335,7798-JVXYM,14,0,+10 to 30 days
172,6727-IOTLZ,14,0,+10 to 30 days
2073,3061-BCKYI,14,0,+10 to 30 days
5906,1965-AKTSX,14,1,+10 to 30 days
6468,2599-CZABP,14,0,+10 to 30 days
4913,4994-OBRSZ,14,0,+10 to 30 days
1951,8735-IJJEG,14,0,+10 to 30 days
155,6551-GNYDG,14,0,+10 to 30 days
5208,6502-KUGLL,14,0,+10 to 30 days
3567,1670-SVOWZ,14,1,+10 to 30 days
4810,1112-CUNAO,15,1,+10 to 30 days
5123,8020-BWHYL,15,1,+10 to 30 days
5982,3721-CNZHX,15,0,+10 to 30 days
1574,5312-TSZVC,15,0,+10 to 30 days
6567,6215-NQCPY,15,0,+10 to 30 days
911,7508-SMHXL,15,0,+10 to 30 days
845,0422-OHQHQ,15,0,+10 to 30 days
6563,6906-ANDWJ,15,1,+10 to 30 days
2324,2774-LVQUS,15,1,+10 to 30 days
3151,7993-NQLJE,15,0,+10 to 30 days
4450,4925-LMHOK,15,1,+10 to 30 days
1178,0125-LZQXK,15,1,+10 to 30 days
5499,4631-OACRM,15,1,+10 to 30 days
5606,6586-PSJOX,15,0,+10 to 30 days
1569,0799-DDIHE,15,0,+10 to 30 days
1603,7459-RRWQZ,15,1,+10 to 30 days
4917,6040-CGACY,15,0,+10 to 30 days
486,9094-AZPHK,15,0,+10 to 30 days
5006,9103-TCIHJ,15,1,+10 to 30 days
1197,8944-AILEF,15,0,+10 to 30 days
2032,3753-TSEMP,15,1,+10 to 30 days
5755,5937-EORGB,15,0,+10 to 30 days
3532,9474-PHLYD,15,1,+10 to 30 days
615,9396-ZSFLL,15,0,+10 to 30 days
1498,0529-ONKER,15,1,+10 to 30 days
6452,9529-OFXHY,15,0,+10 to 30 days
4357,7998-ZLXWN,15,0,+10 to 30 days
2769,5577-OTWWW,15,1,+10 to 30 days
1244,2223-KAGMX,15,1,+10 to 30 days
5699,6719-OXYBR,15,0,+10 to 30 days
2136,1379-FRVEB,15,0,+10 to 30 days
4931,4298-OYIFC,15,0,+10 to 30 days
4169,3663-MITLP,15,1,+10 to 30 days
3147,8903-WMRNW,15,0,+10 to 30 days
5701,6476-YHMGA,15,0,+10 to 30 days
3308,2706-QZIHY,15,0,+10 to 30 days
644,8404-VLQFB,15,0,+10 to 30 days
3839,8387-UGUSU,15,0,+10 to 30 days
549,8138-EALND,15,0,+10 to 30 days
2028,4452-ROHMO,15,0,+10 to 30 days
1304,8519-IMDHU,15,1,+10 to 30 days
2452,5908-QMGOE,15,1,+10 to 30 days
2568,2266-FUBDZ,15,0,+10 to 30 days
3189,5384-ZTTWP,15,0,+10 to 30 days
2159,8007-YYPWD,15,0,+10 to 30 days
5326,5688-KZTSN,15,1,+10 to 30 days
3762,0430-IHCDJ,15,0,+10 to 30 days
5792,3500-RMZLT,15,1,+10 to 30 days
6407,6728-CZFEI,15,0,+10 to 30 days
2720,3426-NIYYL,15,1,+10 to 30 days
2256,4957-TIALW,15,0,+10 to 30 days
4651,3540-RZJYU,15,1,+10 to 30 days
6513,1794-SWWKL,15,0,+10 to 30 days
953,0851-DFJKB,15,0,+10 to 30 days
1336,3733-LSYCE,15,0,+10 to 30 days
876,0207-MDKNV,15,1,+10 to 30 days
3469,9402-ORRAH,15,0,+10 to 30 days
6347,7718-RXDGG,15,0,+10 to 30 days
5854,7876-BEUTG,15,0,+10 to 30 days
5413,6833-JMZYP,15,0,+10 to 30 days
5079,2507-QZPQS,15,0,+10 to 30 days
4741,6583-KQJLK,15,0,+10 to 30 days
178,5947-SGKCL,15,0,+10 to 30 days
6730,1272-ILHFG,15,0,+10 to 30 days
51,9420-LOJKX,15,1,+10 to 30 days
247,9947-OTFQU,15,1,+10 to 30 days
3231,9938-EKRGF,15,0,+10 to 30 days
6810,7758-XKCBS,15,1,+10 to 30 days
2792,9163-GHAYE,15,0,+10 to 30 days
2650,5609-IMCGG,15,0,+10 to 30 days
6834,3635-JBPSG,15,0,+10 to 30 days
2250,0829-DDVLK,15,0,+10 to 30 days
176,2656-FMOKZ,15,1,+10 to 30 days
3796,8614-VGMMV,15,1,+10 to 30 days
758,2189-WWOEW,15,1,+10 to 30 days
5169,7105-BENQF,15,0,+10 to 30 days
5134,8010-EZLOU,15,1,+10 to 30 days
4532,2154-KVJFF,15,1,+10 to 30 days
6008,4451-RWASJ,15,0,+10 to 30 days
5972,1324-NLTJE,15,1,+10 to 30 days
1423,0680-DFNNY,15,1,+10 to 30 days
1412,7861-UVUFT,15,1,+10 to 30 days
6542,3315-TOTBP,15,1,+10 to 30 days
939,0347-UBKUZ,15,0,+10 to 30 days
4897,2533-TIBIX,15,0,+10 to 30 days
6954,9364-YKUVW,15,0,+10 to 30 days
2825,7610-TVOPG,15,0,+10 to 30 days
6925,6508-NJYRO,15,0,+10 to 30 days
149,3466-BYAVD,15,0,+10 to 30 days
1100,9578-FOMUK,15,0,+10 to 30 days
6276,5003-OKNNK,15,0,+10 to 30 days
4328,1101-SSWAG,15,0,+10 to 30 days
479,6227-HWPWX,15,1,+10 to 30 days
6212,6537-OTKMY,15,0,+10 to 30 days
771,0236-HFWSV,15,1,+10 to 30 days
566,6967-QIQRV,15,0,+10 to 30 days
4515,9274-UARKJ,15,0,+10 to 30 days
6523,2834-JKOOW,15,0,+10 to 30 days
4468,7083-YNSKY,15,1,+10 to 30 days
4827,9560-ARGQJ,16,1,+10 to 30 days
6430,2096-XOTMO,16,0,+10 to 30 days
5502,3755-JBMNH,16,1,+10 to 30 days
1308,3372-KWFBM,16,1,+10 to 30 days
356,3351-NGXYI,16,0,+10 to 30 days
3343,4616-EWBNJ,16,0,+10 to 30 days
6641,2810-FTLEM,16,1,+10 to 30 days
2516,8245-UMPYT,16,1,+10 to 30 days
6980,0786-VSSUD,16,1,+10 to 30 days
5053,4828-FAZPK,16,0,+10 to 30 days
3678,6473-ULUHT,16,0,+10 to 30 days
3236,5402-HTOTQ,16,0,+10 to 30 days
4999,1699-TLDLZ,16,0,+10 to 30 days
3239,3890-RTCMS,16,0,+10 to 30 days
11,7469-LKBCI,16,0,+10 to 30 days
3121,8679-JOEVF,16,1,+10 to 30 days
415,7916-VCCPB,16,0,+10 to 30 days
1041,1915-OAKWD,16,0,+10 to 30 days
1051,3845-JHAMY,16,0,+10 to 30 days
6152,7562-GSUHK,16,1,+10 to 30 days
2078,7746-QYVCO,16,0,+10 to 30 days
1089,4546-FOKWR,16,0,+10 to 30 days
169,1159-WFSGR,16,0,+10 to 30 days
3026,6127-ISGTU,16,1,+10 to 30 days
3531,4311-QTTAI,16,0,+10 to 30 days
930,5146-CBVOE,16,0,+10 to 30 days
4462,6087-MVHJH,16,1,+10 to 30 days
922,4301-VVZKA,16,0,+10 to 30 days
2043,6557-BZXLQ,16,0,+10 to 30 days
5036,1268-ASBGA,16,1,+10 to 30 days
4434,0577-WHMEV,16,0,+10 to 30 days
3123,6692-YQHXC,16,0,+10 to 30 days
4426,8652-YHIYU,16,0,+10 to 30 days
440,0771-WLCLA,16,0,+10 to 30 days
4410,0848-ZGQIJ,16,0,+10 to 30 days
2022,5989-PGKJB,16,0,+10 to 30 days
1225,6581-NQCBA,16,1,+10 to 30 days
2281,9578-VRMNM,16,1,+10 to 30 days
1238,5565-FILXA,16,1,+10 to 30 days
5370,0112-QAWRZ,16,0,+10 to 30 days
3726,1965-DDBWU,16,1,+10 to 30 days
3351,1120-BMWUB,16,1,+10 to 30 days
5231,1075-BGWOH,16,1,+10 to 30 days
6630,1226-IENZN,16,0,+10 to 30 days
825,2311-QYMUQ,16,1,+10 to 30 days
1558,0637-YLETY,16,1,+10 to 30 days
3627,3243-ZHOHY,16,0,+10 to 30 days
4692,0265-PSUAE,16,0,+10 to 30 days
158,6371-NZYEG,16,0,+10 to 30 days
1990,4514-GFCFI,16,1,+10 to 30 days
6558,4488-PSYCG,16,1,+10 to 30 days
1887,4547-LYTDD,16,1,+10 to 30 days
4071,6537-QLGEX,16,0,+10 to 30 days
2334,9121-PHQSR,16,0,+10 to 30 days
239,9227-UAQFT,16,0,+10 to 30 days
5760,4583-PARNH,16,0,+10 to 30 days
5814,0787-LHDYT,16,0,+10 to 30 days
1741,0106-GHRQR,16,0,+10 to 30 days
3985,7130-CTCUS,16,0,+10 to 30 days
600,5839-SUYVZ,16,0,+10 to 30 days
4866,3688-FTHLT,16,0,+10 to 30 days
6051,4079-ULGFR,16,0,+10 to 30 days
3958,4652-NNHNY,16,1,+10 to 30 days
5962,3842-QTGDL,16,0,+10 to 30 days
4940,3703-KBKZP,16,0,+10 to 30 days
596,8208-EUMTE,16,0,+10 to 30 days
5157,5840-NVDCG,16,0,+10 to 30 days
4869,1384-RCUXW,16,0,+10 to 30 days
270,4385-GZQXV,16,1,+10 to 30 days
6103,8573-CGOCC,16,0,+10 to 30 days
1893,3466-WAESX,16,0,+10 to 30 days
2776,7503-QQRVF,16,1,+10 to 30 days
3570,6696-YDAYZ,16,0,+10 to 30 days
5991,8063-RJYNF,16,1,+10 to 30 days
1456,3473-XIIIT,16,1,+10 to 30 days
3528,2332-EFBJY,16,1,+10 to 30 days
2141,6648-INWPS,16,0,+10 to 30 days
3520,6036-TTFYU,16,0,+10 to 30 days
4234,0307-BCOPK,16,0,+10 to 30 days
4576,3181-MIZBN,16,0,+10 to 30 days
4511,3633-CDBUW,17,0,+10 to 30 days
2086,2955-BJZHG,17,1,+10 to 30 days
4329,2979-SXESE,17,1,+10 to 30 days
1088,7029-RPUAV,17,1,+10 to 30 days
769,3137-NYQQI,17,0,+10 to 30 days
2624,0820-FNRNX,17,0,+10 to 30 days
5810,9102-IAYHT,17,1,+10 to 30 days
2854,4644-PIZRT,17,0,+10 to 30 days
4503,9658-WYUFB,17,1,+10 to 30 days
3175,7395-IGJOS,17,1,+10 to 30 days
2336,3211-ILJTT,17,1,+10 to 30 days
5800,7129-CAKJW,17,0,+10 to 30 days
4938,6413-XKKPU,17,1,+10 to 30 days
329,2739-CACDQ,17,0,+10 to 30 days
1652,3307-TLCUD,17,0,+10 to 30 days
5862,9584-EXCDZ,17,0,+10 to 30 days
1639,4690-LLKUA,17,1,+10 to 30 days
3892,3824-RHKVR,17,0,+10 to 30 days
5213,7668-XCFYV,17,0,+10 to 30 days
2198,9798-DRYDS,17,0,+10 to 30 days
3099,5505-OVWQW,17,0,+10 to 30 days
3252,1536-YHDOE,17,0,+10 to 30 days
1718,7279-NMVJC,17,0,+10 to 30 days
3530,1703-MGIAB,17,0,+10 to 30 days
1812,2085-BOJKI,17,0,+10 to 30 days
3136,3884-HCSWG,17,1,+10 to 30 days
1992,3365-SAIGS,17,0,+10 to 30 days
3569,9847-HNVGP,17,0,+10 to 30 days
6493,6576-FBXOJ,17,0,+10 to 30 days
3954,7225-CBZPL,17,0,+10 to 30 days
351,5160-UXJED,17,0,+10 to 30 days
5156,8109-YUOHE,17,0,+10 to 30 days
3254,3629-ZNKXA,17,0,+10 to 30 days
5154,9874-QLCLH,17,1,+10 to 30 days
4549,2074-GUHPQ,17,0,+10 to 30 days
6431,3266-FTKHB,17,0,+10 to 30 days
5604,9432-VOFYX,17,0,+10 to 30 days
3173,9766-HGEDE,17,0,+10 to 30 days
5857,0378-NHQXU,17,1,+10 to 30 days
4537,1100-DDVRV,17,0,+10 to 30 days
6197,1585-MQSSU,17,1,+10 to 30 days
2224,2528-HFYZX,17,1,+10 to 30 days
1725,5935-FCCNB,17,0,+10 to 30 days
961,4378-BZYFP,17,0,+10 to 30 days
470,4933-IKULF,17,0,+10 to 30 days
1631,4248-QPAVC,17,1,+10 to 30 days
6441,5084-OOVCJ,17,0,+10 to 30 days
6122,7609-NRNCA,17,0,+10 to 30 days
1210,9824-BEMCV,17,1,+10 to 30 days
42,9867-JCZSP,17,0,+10 to 30 days
3863,0365-BZUWY,17,0,+10 to 30 days
3150,6029-CSMJE,17,0,+10 to 30 days
379,5686-CMAWK,17,0,+10 to 30 days
6457,2233-TXSIU,17,0,+10 to 30 days
6325,4558-FANTW,17,1,+10 to 30 days
1220,0872-JCPIB,17,0,+10 to 30 days
5887,4316-XCSLJ,17,0,+10 to 30 days
3515,5206-HPJKM,17,0,+10 to 30 days
4413,1792-UXAFY,17,1,+10 to 30 days
1516,6198-RTPMF,17,0,+10 to 30 days
3211,4359-INNWN,17,0,+10 to 30 days
1509,1092-GANHU,17,1,+10 to 30 days
4388,3525-DVKFN,17,0,+10 to 30 days
902,2719-BDAQO,17,1,+10 to 30 days
4962,7088-FBAWU,17,0,+10 to 30 days
5101,6591-QGOYB,17,0,+10 to 30 days
3086,3853-LYGAM,17,0,+10 to 30 days
3629,7527-QNRUS,17,0,+10 to 30 days
5501,4987-GQWPO,17,0,+10 to 30 days
653,1140-UKVZG,17,0,+10 to 30 days
2770,6100-QQHEB,17,1,+10 to 30 days
3032,5696-EXCYS,17,0,+10 to 30 days
1199,7126-RBHSD,17,0,+10 to 30 days
4269,9170-CCKOU,17,1,+10 to 30 days
3058,2858-MOFSQ,17,1,+10 to 30 days
5670,7812-FZHPE,17,1,+10 to 30 days
2426,1049-FYSYG,17,0,+10 to 30 days
1608,2387-KDZQY,17,0,+10 to 30 days
4435,5453-AXEPF,17,0,+10 to 30 days
3812,8573-JGCZW,17,0,+10 to 30 days
29,8773-HHUOZ,17,1,+10 to 30 days
1899,8563-OYMQY,17,0,+10 to 30 days
5980,7049-GKVZY,17,0,+10 to 30 days
1591,8246-SHFGA,17,0,+10 to 30 days
2439,8884-MRNSU,17,0,+10 to 30 days
1577,9254-RBFON,17,1,+10 to 30 days
4416,6217-TOWGS,17,0,+10 to 30 days
443,2937-FTHUR,18,0,+10 to 30 days
3617,3346-BRMIS,18,1,+10 to 30 days
5358,6082-GLJIX,18,0,+10 to 30 days
2996,6620-JDYNW,18,0,+10 to 30 days
428,4360-PNRQB,18,0,+10 to 30 days
6188,7542-CYDDM,18,0,+10 to 30 days
4971,1237-WIYYZ,18,0,+10 to 30 days
6821,8784-CGILN,18,1,+10 to 30 days
6833,9129-UXERG,18,0,+10 to 30 days
2147,2023-VQFDL,18,0,+10 to 30 days
3158,7410-KTVFV,18,1,+10 to 30 days
6192,0439-IFYUN,18,0,+10 to 30 days
4596,2432-TFSMK,18,0,+10 to 30 days
4680,1986-PHGZF,18,0,+10 to 30 days
55,1658-BYGOY,18,1,+10 to 30 days
4598,4929-ROART,18,0,+10 to 30 days
4785,8854-CCVSQ,18,1,+10 to 30 days
5376,9229-RQABD,18,0,+10 to 30 days
7025,2823-LKABH,18,0,+10 to 30 days
4994,9692-TUSXH,18,1,+10 to 30 days
806,7382-DFJTU,18,0,+10 to 30 days
3928,4647-MUZON,18,0,+10 to 30 days
3017,1402-PTHGN,18,0,+10 to 30 days
5784,7401-RUBNK,18,0,+10 to 30 days
2446,9492-TOKRI,18,1,+10 to 30 days
3400,5950-AAAGJ,18,0,+10 to 30 days
2312,8499-BRXTD,18,0,+10 to 30 days
4854,1337-BOZWO,18,0,+10 to 30 days
5873,2122-YWVYA,18,0,+10 to 30 days
5104,1328-EUZHC,18,0,+10 to 30 days
4176,4685-TFLLS,18,0,+10 to 30 days
1504,1769-GRUIK,18,0,+10 to 30 days
6971,7240-FQLHE,18,1,+10 to 30 days
6108,4819-HJPIW,18,0,+10 to 30 days
3806,0650-BWOZN,18,0,+10 to 30 days
1451,6890-PFRQX,18,0,+10 to 30 days
6847,8930-XOTDP,18,0,+10 to 30 days
5737,7989-VCQOH,18,0,+10 to 30 days
2423,1133-KXCGE,18,0,+10 to 30 days
5418,8490-BXHEO,18,0,+10 to 30 days
6555,8969-PRHFK,18,0,+10 to 30 days
5364,9050-QLROH,18,1,+10 to 30 days
3483,4465-VDKIQ,18,0,+10 to 30 days
3477,7801-KICAO,18,0,+10 to 30 days
3949,4495-LHSSK,18,0,+10 to 30 days
2365,7268-IGMFD,18,0,+10 to 30 days
1780,0516-VRYBW,18,1,+10 to 30 days
3911,0991-BRRFB,18,1,+10 to 30 days
6521,1092-WPIVQ,18,0,+10 to 30 days
5515,2892-GESUL,18,0,+10 to 30 days
284,9512-UIBFX,18,1,+10 to 30 days
6532,1763-KUAAW,18,0,+10 to 30 days
4036,4054-CUMIA,18,0,+10 to 30 days
237,9903-LYSAB,18,0,+10 to 30 days
3438,5955-ERIHD,18,1,+10 to 30 days
6466,3094-JOJAI,18,0,+10 to 30 days
5957,6877-LGWXO,18,1,+10 to 30 days
3884,4521-YEEHE,18,0,+10 to 30 days
6471,0859-YGKFW,18,0,+10 to 30 days
2496,2333-KWEWW,18,0,+10 to 30 days
1417,5651-WYIPH,18,0,+10 to 30 days
4831,4654-GGUII,18,0,+10 to 30 days
5510,6693-FRIRW,18,0,+10 to 30 days
1143,2446-ZKVAF,18,0,+10 to 30 days
4460,0365-GXEZS,18,0,+10 to 30 days
6702,2027-CWDNU,18,0,+10 to 30 days
4961,6954-OOYZZ,18,0,+10 to 30 days
3723,7010-ZMVBF,18,0,+10 to 30 days
4493,8606-OEGQZ,18,0,+10 to 30 days
5657,3096-GKWEB,18,0,+10 to 30 days
5939,4712-AUQZO,18,0,+10 to 30 days
2620,7799-DSEWS,18,0,+10 to 30 days
2094,1057-FOGLZ,18,0,+10 to 30 days
2102,2911-WDXMV,18,0,+10 to 30 days
5565,5087-SUURX,18,1,+10 to 30 days
2644,2011-TRQYE,18,1,+10 to 30 days
1014,4695-VADHF,18,1,+10 to 30 days
1006,9524-EGPJC,18,1,+10 to 30 days
63,0557-ASKVU,18,0,+10 to 30 days
4431,8630-FJLIB,18,0,+10 to 30 days
1402,6240-EURKS,18,1,+10 to 30 days
5052,3255-GRXMG,18,0,+10 to 30 days
1204,6791-YBNAK,18,0,+10 to 30 days
3801,5914-DVBWJ,18,1,+10 to 30 days
5725,9648-BCHKM,18,0,+10 to 30 days
5415,1310-QRITU,18,0,+10 to 30 days
1354,9415-DPEWS,18,1,+10 to 30 days
4335,9208-OLGAQ,18,0,+10 to 30 days
1309,7831-QGOXH,18,1,+10 to 30 days
5060,6133-OZILE,18,0,+10 to 30 days
364,3583-KRKMD,18,0,+10 to 30 days
3329,5366-OBVMR,18,0,+10 to 30 days
2908,7780-OTDSO,18,1,+10 to 30 days
3320,2195-VVRJF,18,0,+10 to 30 days
2554,5843-TTHGI,18,0,+10 to 30 days
2564,3230-WYKIR,18,1,+10 to 30 days
1184,4660-IRIBM,18,0,+10 to 30 days
6163,3427-GGZZI,19,0,+10 to 30 days
2751,7909-FIOIY,19,0,+10 to 30 days
4779,0480-BIXDE,19,0,+10 to 30 days
2976,4830-FAXFM,19,0,+10 to 30 days
4966,3097-IDVPU,19,0,+10 to 30 days
1347,5469-NUJUR,19,0,+10 to 30 days
4731,8748-HFWBO,19,0,+10 to 30 days
5741,5883-GTGVD,19,1,+10 to 30 days
6126,9190-MFJLN,19,1,+10 to 30 days
1492,3254-YRILK,19,1,+10 to 30 days
5283,0997-YTLNY,19,0,+10 to 30 days
1528,8096-LOIST,19,0,+10 to 30 days
4124,3452-GWUIN,19,0,+10 to 30 days
2876,6746-WAUWT,19,0,+10 to 30 days
5797,1169-WCVAK,19,0,+10 to 30 days
6541,1635-HDGFT,19,0,+10 to 30 days
5833,4976-LNFVV,19,0,+10 to 30 days
267,3197-ARFOY,19,0,+10 to 30 days
1795,5922-ABDVO,19,1,+10 to 30 days
3940,1559-DTODC,19,0,+10 to 30 days
3482,2828-SLQPF,19,0,+10 to 30 days
1823,8496-EJAUI,19,1,+10 to 30 days
5163,3472-OAOOR,19,0,+10 to 30 days
6475,5448-VWNAM,19,0,+10 to 30 days
2200,6296-DDOOR,19,0,+10 to 30 days
2196,6131-IUNXN,19,0,+10 to 30 days
2174,1178-PZGAB,19,0,+10 to 30 days
5440,4456-RHSNB,19,0,+10 to 30 days
3687,6849-OYAMU,19,1,+10 to 30 days
5243,7661-CPURM,19,0,+10 to 30 days
5732,1580-BMCMR,19,0,+10 to 30 days
208,7825-ECJRF,19,1,+10 to 30 days
3860,9862-KJTYK,19,0,+10 to 30 days
3866,3129-AAQOU,19,0,+10 to 30 days
3506,2916-BQZLN,19,0,+10 to 30 days
3907,2139-FQHLM,19,0,+10 to 30 days
1858,7517-SAWMO,19,1,+10 to 30 days
1846,7369-TRPFD,19,0,+10 to 30 days
6437,2995-YWTCD,19,0,+10 to 30 days
3365,3865-ZFZIB,19,0,+10 to 30 days
4252,5939-XAIXZ,19,0,+10 to 30 days
4330,4013-TLDHQ,19,1,+10 to 30 days
6801,6668-CNMFP,19,0,+10 to 30 days
6057,4003-FUSHP,19,0,+10 to 30 days
2999,1038-RQOST,19,0,+10 to 30 days
2716,7883-ROJOC,19,0,+10 to 30 days
6791,5204-QZXPU,19,1,+10 to 30 days
4676,3011-WQKSZ,19,0,+10 to 30 days
6784,9546-KDTRB,19,0,+10 to 30 days
2686,4283-FUTGF,19,1,+10 to 30 days
907,0297-RBCSG,19,0,+10 to 30 days
6110,5438-QMDDL,19,0,+10 to 30 days
2669,4659-NZRUF,19,1,+10 to 30 days
5001,8292-TYSPY,19,1,+10 to 30 days
4555,4804-NCPET,19,0,+10 to 30 days
3162,6429-SHBCB,19,0,+10 to 30 days
6213,8999-EXMNO,19,0,+10 to 30 days
3243,3665-JATSN,19,0,+10 to 30 days
1122,4081-DYXAV,19,1,+10 to 30 days
5704,0168-XZKBB,19,0,+10 to 30 days
5306,5940-NFXKV,19,1,+10 to 30 days
7035,8456-QDAVC,19,0,+10 to 30 days
4394,0228-MAUWC,19,0,+10 to 30 days
4477,6937-GCDGQ,19,0,+10 to 30 days
5042,1561-BWHIN,19,0,+10 to 30 days
5043,4325-NFSKC,19,1,+10 to 30 days
1214,9866-QEVEE,19,1,+10 to 30 days
3287,5828-AVIPD,19,1,+10 to 30 days
4428,5449-FIBXJ,19,1,+10 to 30 days
4436,3639-XJHKQ,19,0,+10 to 30 days
393,9967-ATRFS,19,0,+10 to 30 days
6678,3978-YNKDD,19,0,+10 to 30 days
5805,1697-NVVGY,19,0,+10 to 30 days
2951,5815-HGGHV,20,0,+10 to 30 days
2907,0611-DFXKO,20,1,+10 to 30 days
2953,2249-YPRNG,20,1,+10 to 30 days
5832,6017-PPLPX,20,1,+10 to 30 days
5175,7813-TKCVO,20,0,+10 to 30 days
5642,2320-TZRRH,20,0,+10 to 30 days
4554,4329-YPDDQ,20,0,+10 to 30 days
273,4716-HHKQH,20,0,+10 to 30 days
1759,2243-FNMMI,20,0,+10 to 30 days
3975,2860-RANUS,20,1,+10 to 30 days
4571,0599-XNYDO,20,0,+10 to 30 days
5850,6927-WTFIV,20,1,+10 to 30 days
3918,6319-IEJWJ,20,1,+10 to 30 days
980,3318-ISQFQ,20,0,+10 to 30 days
5619,4619-EVPHY,20,0,+10 to 30 days
1296,6729-GDNGC,20,0,+10 to 30 days
1933,1964-SVLEA,20,0,+10 to 30 days
1952,0564-MUUQK,20,0,+10 to 30 days
1971,4425-OWHWB,20,0,+10 to 30 days
862,0947-MUGVO,20,1,+10 to 30 days
286,3808-HFKDE,20,0,+10 to 30 days
195,2604-IJPDU,20,0,+10 to 30 days
4027,5590-YRFJT,20,1,+10 to 30 days
1069,8883-GRDWQ,20,0,+10 to 30 days
5711,1891-UAWWU,20,1,+10 to 30 days
2800,0519-DRGTI,20,0,+10 to 30 days
1445,3211-AAPKX,20,0,+10 to 30 days
1231,0384-RVBPI,20,0,+10 to 30 days
5041,4092-OFQZS,20,0,+10 to 30 days
1195,4468-KAZHE,20,0,+10 to 30 days
5040,9909-IDLEK,20,0,+10 to 30 days
5473,1208-NBVFH,20,0,+10 to 30 days
4116,2466-FCCPT,20,0,+10 to 30 days
5035,3955-JBZZM,20,0,+10 to 30 days
1120,1047-NNCBF,20,0,+10 to 30 days
1101,4712-UYOOI,20,0,+10 to 30 days
404,5495-GPSRW,20,0,+10 to 30 days
4096,0829-XXPLX,20,0,+10 to 30 days
4091,8263-OKETD,20,0,+10 to 30 days
1626,9504-DSHWM,20,0,+10 to 30 days
4667,5537-UXXVS,20,0,+10 to 30 days
6648,2164-SOQXL,20,0,+10 to 30 days
186,4827-USJHP,20,0,+10 to 30 days
5242,5366-IJEQJ,20,1,+10 to 30 days
5954,7395-XWZOY,20,0,+10 to 30 days
482,4612-SSVHJ,20,0,+10 to 30 days
5551,8457-XIGKN,20,0,+10 to 30 days
2392,3771-PZOBW,20,0,+10 to 30 days
4845,0056-EPFBG,20,0,+10 to 30 days
3555,6331-EWIEB,20,1,+10 to 30 days
623,5148-HKFIR,20,0,+10 to 30 days
505,5609-CEBID,20,1,+10 to 30 days
6022,5025-GOOKI,20,0,+10 to 30 days
5337,6705-LNMDD,20,0,+10 to 30 days
4892,8875-AKBYH,20,0,+10 to 30 days
510,4332-MUOEZ,20,0,+10 to 30 days
4945,1223-UNPKS,20,0,+10 to 30 days
4857,6344-SFJVH,20,0,+10 to 30 days
711,7929-DMBCV,20,0,+10 to 30 days
645,1626-ERCMM,20,1,+10 to 30 days
755,6683-VLCTZ,20,1,+10 to 30 days
2219,1302-UHBDD,20,0,+10 to 30 days
797,6286-ZHAOK,20,0,+10 to 30 days
6989,1389-WNUIB,20,0,+10 to 30 days
6802,5626-MGTUK,20,0,+10 to 30 days
3702,4818-QIUFN,20,1,+10 to 30 days
161,0867-MKZVY,20,1,+10 to 30 days
3700,5616-PRTNT,20,1,+10 to 30 days
4718,3556-BVQGL,20,0,+10 to 30 days
5925,1840-BIUOG,20,0,+10 to 30 days
5437,7000-WCEVQ,20,1,+10 to 30 days
2905,4692-NNQRU,21,0,+10 to 30 days
919,5149-TGWDZ,21,0,+10 to 30 days
6783,9867-XOBQA,21,0,+10 to 30 days
4385,1930-BZLHI,21,0,+10 to 30 days
1242,0668-OGMHD,21,0,+10 to 30 days
6879,0682-USIXD,21,0,+10 to 30 days
5063,3744-ZRRDZ,21,1,+10 to 30 days
4393,2057-ZBLPD,21,1,+10 to 30 days
5698,0654-HMSHN,21,1,+10 to 30 days
4370,8200-KLNYW,21,0,+10 to 30 days
1181,8399-YNDCH,21,1,+10 to 30 days
5533,9279-CJEOJ,21,0,+10 to 30 days
4701,5956-YHHRX,21,0,+10 to 30 days
5534,7964-VEXDG,21,0,+10 to 30 days
5545,7658-UYUQS,21,0,+10 to 30 days
4616,4338-EYCER,21,0,+10 to 30 days
5550,8746-BFOAJ,21,0,+10 to 30 days
4594,4658-HCOHW,21,1,+10 to 30 days
818,0115-TFERT,21,1,+10 to 30 days
5491,3703-TTEPD,21,0,+10 to 30 days
6113,1228-ZLNBX,21,0,+10 to 30 days
1004,7047-YXDMZ,21,0,+10 to 30 days
4414,5372-FBKBN,21,0,+10 to 30 days
3171,8908-SLFCJ,21,0,+10 to 30 days
6098,4700-UBQMV,21,0,+10 to 30 days
354,0623-IIHUG,21,1,+10 to 30 days
5852,3398-ZOUAA,21,1,+10 to 30 days
5863,7969-AULMZ,21,1,+10 to 30 days
3877,2898-LSJGD,21,1,+10 to 30 days
3868,1396-QWFBJ,21,1,+10 to 30 days
19,4183-MYFRB,21,0,+10 to 30 days
6421,2999-AANRQ,21,0,+10 to 30 days
2048,9961-JBNMK,21,1,+10 to 30 days
2082,3486-KHMLI,21,0,+10 to 30 days
2142,4223-BKEOR,21,0,+10 to 30 days
2150,5628-FCGYG,21,0,+10 to 30 days
2170,8220-OCUFY,21,0,+10 to 30 days
6500,9236-NDUCW,21,0,+10 to 30 days
3612,0491-KAPQG,21,0,+10 to 30 days
