,customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_bins,monthly_charges_bins
2296,4706-DGAHW,Male,Yes,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,"(-0.073, 7.2]","(38.35, 48.4]"
2297,3870-MQAMG,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,1,"(50.4, 57.6]","(108.7, 118.75]"
2298,6670-MFRPK,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
2299,6177-PEVRA,Female,No,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),0,"(43.2, 50.4]","(48.4, 58.45]"
2300,4800-CZMPC,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),1,"(43.2, 50.4]","(98.65, 108.7]"
2301,4813-HQMGZ,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,0,"(7.2, 14.4]","(88.6, 98.65]"
2302,7579-KKLOE,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,0,"(64.8, 72.0]","(88.6, 98.65]"
2303,7377-DMMRI,Male,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(38.35, 48.4]"
2304,8402-EIVQS,Male,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
2305,4947-DSMXK,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0,"(28.8, 36.0]","(88.6, 98.65]"
2306,7245-NIIWQ,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,"(-0.073, 7.2]","(68.5, 78.55]"
2307,0002-ORFBO,Female,No,Yes,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,0,"(7.2, 14.4]","(58.45, 68.5]"
2308,3324-OIRTO,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
2309,5414-OFQCB,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),0,"(50.4, 57.6]","(88.6, 98.65]"
2310,4967-WPNCF,Male,No,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(58.45, 68.5]"
2311,8552-OBVRU,Female,Yes,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,"(43.2, 50.4]","(98.65, 108.7]"
2312,8499-BRXTD,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
2313,9154-QDGTH,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0,"(36.0, 43.2]","(98.65, 108.7]"
2314,8197-BFWVU,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(88.6, 98.65]"
2315,2577-GVSIL,Male,No,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,"(28.8, 36.0]","(68.5, 78.55]"
2316,9367-OIUXP,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
2317,6770-UAYGJ,Female,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(43.2, 50.4]","(18.148999999999997, 28.3]"
2318,6463-HHXJR,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
2319,7928-VJYAB,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0,"(7.2, 14.4]","(88.6, 98.65]"
2320,1187-WILMM,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,"(57.6, 64.8]","(88.6, 98.65]"
2321,9776-OJUZI,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(88.6, 98.65]"
2322,1306-RPWXZ,Female,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,"(43.2, 50.4]","(18.148999999999997, 28.3]"
2323,8949-JTMAY,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1,"(28.8, 36.0]","(88.6, 98.65]"
2324,2774-LVQUS,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,1,"(14.4, 21.6]","(78.55, 88.6]"
2325,3097-PYWXL,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
2326,2266-SJNAT,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
2327,0869-PAPRP,Female,Yes,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0,"(21.6, 28.8]","(78.55, 88.6]"
2328,4238-JSSWH,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),0,"(28.8, 36.0]","(98.65, 108.7]"
2329,2972-YDYUW,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,0,"(50.4, 57.6]","(88.6, 98.65]"
2330,1104-FEJAM,Male,No,Yes,Yes,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,0,"(21.6, 28.8]","(58.45, 68.5]"
2331,2809-ILCYT,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
2332,5499-ECUTN,Female,No,Yes,No,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),0,"(43.2, 50.4]","(58.45, 68.5]"
2333,4981-FLTMF,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),0,"(50.4, 57.6]","(58.45, 68.5]"
2334,9121-PHQSR,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0,"(14.4, 21.6]","(78.55, 88.6]"
2335,3113-IWHLC,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0,"(-0.073, 7.2]","(48.4, 58.45]"
2336,3211-ILJTT,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,"(14.4, 21.6]","(68.5, 78.55]"
2337,4612-THJBS,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1,"(50.4, 57.6]","(98.65, 108.7]"
2338,4277-BWBML,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
2339,4094-NSEDU,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,1,"(14.4, 21.6]","(88.6, 98.65]"
2340,0234-TEVTT,Female,No,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),0,"(43.2, 50.4]","(38.35, 48.4]"
2341,4304-TSPVK,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
2342,1552-AAGRX,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0,"(28.8, 36.0]","(98.65, 108.7]"
2343,2637-FKFSY,Female,No,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,"(-0.073, 7.2]","(38.35, 48.4]"
2344,9796-MVYXX,Female,Yes,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,0,"(7.2, 14.4]","(38.35, 48.4]"
2345,7874-ECPQJ,Female,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
2346,0020-INWCK,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(88.6, 98.65]"
2347,7089-RKVSZ,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
2348,2683-JXWQQ,Male,No,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),0,"(57.6, 64.8]","(28.3, 38.35]"
2349,9548-ZMVTX,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(88.6, 98.65]"
2350,8739-XNIKG,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,0,"(-0.073, 7.2]","(78.55, 88.6]"
2351,9755-JHNMN,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),0,"(43.2, 50.4]","(58.45, 68.5]"
2352,3981-QSVQI,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
2353,2789-HQBOU,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,"(-0.073, 7.2]","(78.55, 88.6]"
2354,9424-CMPOG,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
2355,5067-WJEUN,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(48.4, 58.45]"
2356,3450-WXOAT,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),0,"(43.2, 50.4]","(38.35, 48.4]"
2357,9251-WNSOD,Female,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,0,"(64.8, 72.0]","(68.5, 78.55]"
2358,6974-DAFLI,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,"(50.4, 57.6]","(18.148999999999997, 28.3]"
2359,2616-UUTFK,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,"(28.8, 36.0]","(68.5, 78.55]"
2360,7064-JHXCE,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
2361,5103-MHMHY,Female,No,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,"(-0.073, 7.2]","(38.35, 48.4]"
2362,7989-AWGEH,Male,No,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,"(43.2, 50.4]","(38.35, 48.4]"
2363,4373-VVHQL,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,"(-0.073, 7.2]","(38.35, 48.4]"
2364,4559-UWIHT,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,0,"(7.2, 14.4]","(78.55, 88.6]"
2365,7268-IGMFD,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),0,"(14.4, 21.6]","(88.6, 98.65]"
2366,1846-XWOQN,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,1,"(-0.073, 7.2]","(68.5, 78.55]"
2367,0235-KGSLC,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1,"(-0.073, 7.2]","(78.55, 88.6]"
2368,6650-BWFRT,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
2369,9570-KYEUA,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0,"(57.6, 64.8]","(98.65, 108.7]"
2370,6993-YGFJV,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
2371,2712-SYWAY,Female,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
2372,0730-BGQGF,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,"(64.8, 72.0]","(88.6, 98.65]"
2373,5498-IBWPI,Female,No,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(48.4, 58.45]"
2374,9101-NTIXF,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
2375,0013-SMEOE,Female,Yes,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
2376,9314-QDMDW,Male,No,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,0,"(7.2, 14.4]","(58.45, 68.5]"
2377,9308-ANMVE,Male,No,No,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0,"(43.2, 50.4]","(48.4, 58.45]"
2378,2884-GBPFB,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(28.8, 36.0]","(68.5, 78.55]"
2379,3757-NJYBX,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),1,"(28.8, 36.0]","(98.65, 108.7]"
2380,3413-DHLPB,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0,"(57.6, 64.8]","(98.65, 108.7]"
2381,7649-PHJVR,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
2382,6114-TCFID,Female,No,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),0,"(28.8, 36.0]","(38.35, 48.4]"
2383,3787-TRIAL,Male,No,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
2384,2573-GYRUU,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),0,"(43.2, 50.4]","(88.6, 98.65]"
2385,5156-UMKOW,Female,No,No,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,0,"(-0.073, 7.2]","(28.3, 38.35]"
2386,1247-QBVSH,Female,No,Yes,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,0,"(36.0, 43.2]","(48.4, 58.45]"
2387,6734-GMPVK,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0,"(-0.073, 7.2]","(98.65, 108.7]"
2388,9822-OAOVB,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,0,"(-0.073, 7.2]","(48.4, 58.45]"
2389,6161-ERDGD,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,0,"(64.8, 72.0]","(78.55, 88.6]"
2390,1226-JZNKR,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
2391,7318-EIVKO,Male,No,No,No,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,0,"(7.2, 14.4]","(58.45, 68.5]"
2392,3771-PZOBW,Male,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0,"(14.4, 21.6]","(88.6, 98.65]"
2393,5136-KCKGI,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,1,"(28.8, 36.0]","(98.65, 108.7]"
2394,8231-BSWXX,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
2395,6486-LHTMA,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,0,"(28.8, 36.0]","(88.6, 98.65]"
2396,4083-BFNYK,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),0,"(36.0, 43.2]","(88.6, 98.65]"
2397,3722-WPXTK,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(78.55, 88.6]"
2398,7389-KBFIT,Female,No,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,0,"(-0.073, 7.2]","(28.3, 38.35]"
2399,7176-WIONM,Female,No,Yes,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0,"(7.2, 14.4]","(48.4, 58.45]"
2400,5141-ZUVBH,Female,No,No,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),0,"(7.2, 14.4]","(88.6, 98.65]"
2401,1089-HDMKP,Male,Yes,No,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,0,"(7.2, 14.4]","(48.4, 58.45]"
2402,7623-HKYRK,Male,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
2403,0310-SUCIN,Female,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
2404,5197-PYEPU,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),0,"(36.0, 43.2]","(88.6, 98.65]"
2405,2929-ERCFZ,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,"(7.2, 14.4]","(88.6, 98.65]"
2406,7548-SEPYI,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,1,"(-0.073, 7.2]","(88.6, 98.65]"
2407,8835-VSDSE,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(68.5, 78.55]"
2408,6619-RPLQZ,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(43.2, 50.4]","(18.148999999999997, 28.3]"
2409,3275-RHRNE,Male,No,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0,"(21.6, 28.8]","(58.45, 68.5]"
2410,3503-TYDAY,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0,"(36.0, 43.2]","(78.55, 88.6]"
2411,6901-GOGZG,Male,No,No,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,"(57.6, 64.8]","(78.55, 88.6]"
2412,1623-NLDOT,Female,No,Yes,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,1,"(36.0, 43.2]","(28.3, 38.35]"
2413,7021-XSNYE,Male,No,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0,"(-0.073, 7.2]","(48.4, 58.45]"
2414,9621-OUPYD,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
2415,9898-KZQDZ,Female,Yes,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1,"(36.0, 43.2]","(88.6, 98.65]"
2416,8982-NHAVY,Male,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0,"(21.6, 28.8]","(98.65, 108.7]"
2417,4307-KWMXE,Male,No,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,0,"(7.2, 14.4]","(28.3, 38.35]"
2418,0141-YEAYS,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,"(21.6, 28.8]","(78.55, 88.6]"
2419,2450-ZKEED,Female,No,No,No,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),0,"(7.2, 14.4]","(48.4, 58.45]"
2420,3694-DELSO,Male,No,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),0,"(-0.073, 7.2]","(38.35, 48.4]"
2421,3893-JRNFS,Male,No,No,No,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(38.35, 48.4]"
2422,9603-OAIHC,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,0,"(-0.073, 7.2]","(68.5, 78.55]"
2423,1133-KXCGE,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
2424,5236-PERKL,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,"(50.4, 57.6]","(108.7, 118.75]"
2425,0142-GVYSN,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
2426,1049-FYSYG,Female,No,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0,"(14.4, 21.6]","(28.3, 38.35]"
2427,7854-FOKSF,Male,No,No,No,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,1,"(-0.073, 7.2]","(28.3, 38.35]"
2428,2519-FAKOD,Male,No,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,"(36.0, 43.2]","(98.65, 108.7]"
2429,8406-LNMHF,Male,Yes,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),0,"(57.6, 64.8]","(78.55, 88.6]"
2430,1821-BUCWY,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,0,"(28.8, 36.0]","(48.4, 58.45]"
2431,8263-JQAIK,Male,Yes,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
2432,0023-UYUPN,Female,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,"(43.2, 50.4]","(18.148999999999997, 28.3]"
2433,8314-DPQHL,Male,No,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,0,"(7.2, 14.4]","(48.4, 58.45]"
2434,1465-WCZVT,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
2435,9481-SFCQY,Female,No,No,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0,"(7.2, 14.4]","(58.45, 68.5]"
2436,6360-SVNWV,Female,Yes,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,"(28.8, 36.0]","(68.5, 78.55]"
2437,0567-GGCAC,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,0,"(-0.073, 7.2]","(58.45, 68.5]"
